piton/tools/perlmod/Tie/IxHash.pm:106:  return $_[0][1][$_[0][3]++] if ($_[0][3] <= $#{$_[0][1]});
piton/verif/env/manycore/lsu_mon.v.pyv:2848:       spc1_lmq_full_cntr0 <= spc1_lmq_full_cntr0 + 1;
piton/verif/env/manycore/lsu_mon.v.pyv:2849:       spc1_lmq0_full_d <= spc1_lmq0_full;
piton/verif/env/manycore/lsu_mon.v.pyv:2853:       spc1_lmq_full_cntr0 <= spc1_lmq_full_cntr0;
piton/verif/env/manycore/lsu_mon.v.pyv:2854:       spc1_lmq0_full_d <= spc1_lmq0_full;
piton/verif/env/manycore/lsu_mon.v.pyv:2859:       spc1_lmq_full_cntr1 <= 9'h000;
piton/verif/env/manycore/lsu_mon.v.pyv:2860:       spc1_lmq1_full_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2876:       spc1_lmq_full_cntr2 <= 9'h000;
piton/verif/env/manycore/lsu_mon.v.pyv:2877:       spc1_lmq2_full_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2893:       spc1_lmq_full_cntr3 <= 9'h000;
piton/verif/env/manycore/lsu_mon.v.pyv:2894:       spc1_lmq3_full_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2917:    spc1_dfq_full_capture <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2924:       spc1_dfq_full_cntr <= 9'h000;
piton/verif/env/manycore/lsu_mon.v.pyv:2925:       spc1_dfq_full_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2946:    spc1_dva_full_capture <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2958:     spc1_dva_inv <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2959:     spc1_dva_waddr_d <= 5'b00000;
piton/verif/env/manycore/lsu_mon.v.pyv:2973:    spc1_dva_vld2lkup <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:2980:       spc1_dva_full_cntr <= 9'h000;
piton/verif/env/manycore/lsu_mon.v.pyv:2981:       spc1_dva_full_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3002:    spc1_dva_vfull_capture <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3017:     spc1_dva_vld <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3018:     spc1_dva_invwaddr_d <= 5'b00000;
piton/verif/env/manycore/lsu_mon.v.pyv:3019:     spc1_dva_invld_err <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3035:    spc1_dva_invld2lkup <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3043:    spc1_dva_vfull_cntr <= 9'h000;
piton/verif/env/manycore/lsu_mon.v.pyv:3044:    spc1_dva_vfull_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3065:    spc1_dva_collide <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3075:    spc1_dva_err <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3084:     spc1_dva_efull_d <= 1'b0;
piton/verif/env/manycore/lsu_mon.v.pyv:3092:     spc1_dva_efull_cntr <= 9'h000;
piton/verif/env/manycore/stb_ovfl_mon.v:66:	stb_ctl_reset0_dly <= stb_ctl_reset0;
piton/verif/env/manycore/sas_intf.v:824:      i0_0_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE0.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:825:      i0_0_ifu_lsu_ldst_size_g <= #1 i0_0_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:829:      i0_1_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE1.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:830:      i0_1_ifu_lsu_ldst_size_g <= #1 i0_1_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:834:      i0_2_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE2.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:835:      i0_2_ifu_lsu_ldst_size_g <= #1 i0_2_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:839:      i0_3_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE3.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:840:      i0_3_ifu_lsu_ldst_size_g <= #1 i0_3_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:844:      i0_4_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE4.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:845:      i0_4_ifu_lsu_ldst_size_g <= #1 i0_4_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:849:      i0_5_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE5.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:850:      i0_5_ifu_lsu_ldst_size_g <= #1 i0_5_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:854:      i0_6_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE6.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:855:      i0_6_ifu_lsu_ldst_size_g <= #1 i0_6_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:859:      i0_7_ifu_lsu_ldst_size_m <= #1 `SPARC_CORE7.`LSU_PATH.ifu_lsu_ldst_size_e[1:0];
piton/verif/env/manycore/sas_intf.v:860:      i0_7_ifu_lsu_ldst_size_g <= #1 i0_7_ifu_lsu_ldst_size_m;
piton/verif/env/manycore/sas_intf.v:865:      i0_1_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:866:      i0_1_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:870:      i0_2_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:871:      i0_2_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:875:      i0_3_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:876:      i0_3_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:880:      i0_4_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:881:      i0_4_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:885:      i0_5_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:886:      i0_5_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:890:      i0_6_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:891:      i0_6_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:895:      i0_7_ifu_lsu_ldst_size_m <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:896:      i0_7_ifu_lsu_ldst_size_g <= #1 2'h0;
piton/verif/env/manycore/sas_intf.v:1478:      pcx_sctag0_data_rdy_px2 <= `TOP_MEMORY.ccx.pcx_sctag0_data_rdy_px1;
piton/verif/env/manycore/sas_intf.v:1502:      i2_0_rdy   <= #1   |`TOP_MEMORY.sctag0.oqctl.req_out_c7;
piton/verif/env/manycore/sas_intf.v:1503:      i2_0_hit_c4 <= #1 `TOP_MEMORY.sctag0.arbctl.decdp_bis_inst_c3 &
piton/verif/env/manycore/sas_intf.v:1506:      i2_0_hit_c5 <= #1  i2_0_hit_c4;
piton/verif/env/manycore/sas_intf.v:1507:      i2_0_hit_c6 <= #1  i2_0_hit_c5;
piton/verif/env/manycore/sas_intf.v:1508:      i2_0_hit_c7 <= #1  i2_0_hit_c6;
piton/verif/env/manycore/sas_intf.v:1509:      i2_0_hit_c8 <= #1  i2_0_hit_c7;
piton/verif/env/manycore/sas_intf.v:1609:      i4_0_fprs_set_e  <= #1 `SPARC_CORE0.sparc0.ifu.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1610:      i4_0_new_fprs_e  <= #1 `SPARC_CORE0.sparc0.ifu.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1612:      i4_0_fprs_set_e  <= #1 `SPARC_CORE0.sparc0.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1613:      i4_0_new_fprs_e  <= #1 `SPARC_CORE0.sparc0.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1615:      i4_0_fprs_set_m  <= #1 i4_0_fprs_set_e;
piton/verif/env/manycore/sas_intf.v:1616:      i4_0_new_fprs_m  <= #1 i4_0_new_fprs_e;
piton/verif/env/manycore/sas_intf.v:1617:      i4_0_fprs_set_w  <= #1 i4_0_fprs_set_m;
piton/verif/env/manycore/sas_intf.v:1618:      i4_0_new_fprs_w  <= #1 i4_0_new_fprs_m;
piton/verif/env/manycore/sas_intf.v:1620:      i4_0_rstint_w    <= #1 `SPARC_CORE0.sparc0.ifu.ifu.fcl.ifu_tlu_rstint_m;
piton/verif/env/manycore/sas_intf.v:1621:      i4_0_hwint_w     <= #1 `SPARC_CORE0.sparc0.ifu.ifu.fcl.ifu_tlu_hwint_m;
piton/verif/env/manycore/sas_intf.v:1622:      i4_0_sftint_w    <= #1 `SPARC_CORE0.sparc0.ifu.ifu.fcl.ifu_tlu_sftint_m;
piton/verif/env/manycore/sas_intf.v:1623:      i4_0_hint_m      <= #1 `SPARC_CORE0.sparc0.ifu.ifu.fcl.ttype_sel_hstk_cmp_e;
piton/verif/env/manycore/sas_intf.v:1624:      i4_0_hint_w      <= #1 i4_0_hint_m & `SPARC_CORE0.sparc0.ifu.ifu.fcl.ifu_tlu_ttype_vld_m;
piton/verif/env/manycore/sas_intf.v:1625:      i4_0_int_thr_w       <= #1 `SPARC_CORE0.sparc0.ifu.ifu.fcl.thr_m;
piton/verif/env/manycore/sas_intf.v:1627:      i4_0_ic_inv_vld_f <= #1 `SPARC_CORE0.sparc0.ifu.ifu.invctl.stpkt_i2 &
piton/verif/env/manycore/sas_intf.v:1630:      i4_0_ic_inv_addr_f  <= #1 `SPARC_CORE0.sparc0.ifu.ifu.invctl.inv_addr_i2[`IC_IDX_HI:6];
piton/verif/env/manycore/sas_intf.v:1631:      i4_0_ic_inv_word1_f <= #1 `SPARC_CORE0.sparc0.ifu.ifu.invctl.word1_inv_i2;
piton/verif/env/manycore/sas_intf.v:1632:      i4_0_ic_inv_word0_f <= #1 `SPARC_CORE0.sparc0.ifu.ifu.invctl.word0_inv_i2;
piton/verif/env/manycore/sas_intf.v:1633:      i4_0_ic_inv_way1_f  <= #1 `SPARC_CORE0.sparc0.ifu.ifu.invctl.invwd1_way_i2;
piton/verif/env/manycore/sas_intf.v:1634:      i4_0_ic_inv_way0_f  <= #1 `SPARC_CORE0.sparc0.ifu.ifu.invctl.invwd0_way_i2;
piton/verif/env/manycore/sas_intf.v:1636:      i4_0_rstint_w    <= #1 `SPARC_CORE0.sparc0.ifu.fcl.ifu_tlu_rstint_m;
piton/verif/env/manycore/sas_intf.v:1637:      i4_0_hwint_w     <= #1 `SPARC_CORE0.sparc0.ifu.fcl.ifu_tlu_hwint_m;
piton/verif/env/manycore/sas_intf.v:1638:      i4_0_sftint_w    <= #1 `SPARC_CORE0.sparc0.ifu.fcl.ifu_tlu_sftint_m;
piton/verif/env/manycore/sas_intf.v:1639:      i4_0_hint_m      <= #1 `SPARC_CORE0.sparc0.ifu.fcl.ttype_sel_hstk_cmp_e;
piton/verif/env/manycore/sas_intf.v:1640:      i4_0_hint_w      <= #1 i4_0_hint_m & `SPARC_CORE0.sparc0.ifu.fcl.ifu_tlu_ttype_vld_m;
piton/verif/env/manycore/sas_intf.v:1641:      i4_0_int_thr_w       <= #1 `SPARC_CORE0.sparc0.ifu.fcl.thr_m;
piton/verif/env/manycore/sas_intf.v:1643:      i4_0_ic_inv_vld_f <= #1 `SPARC_CORE0.sparc0.ifu.invctl.stpkt_i2 &
piton/verif/env/manycore/sas_intf.v:1646:      i4_0_ic_inv_addr_f  <= #1 `SPARC_CORE0.sparc0.ifu.invctl.inv_addr_i2[`IC_IDX_HI:6];
piton/verif/env/manycore/sas_intf.v:1647:      i4_0_ic_inv_word1_f <= #1 `SPARC_CORE0.sparc0.ifu.invctl.word1_inv_i2;
piton/verif/env/manycore/sas_intf.v:1648:      i4_0_ic_inv_word0_f <= #1 `SPARC_CORE0.sparc0.ifu.invctl.word0_inv_i2;
piton/verif/env/manycore/sas_intf.v:1649:      i4_0_ic_inv_way1_f  <= #1 `SPARC_CORE0.sparc0.ifu.invctl.invwd1_way_i2;
piton/verif/env/manycore/sas_intf.v:1650:      i4_0_ic_inv_way0_f  <= #1 `SPARC_CORE0.sparc0.ifu.invctl.invwd0_way_i2;
piton/verif/env/manycore/sas_intf.v:1652:      i4_0_ic_inv_vld_s     <= #1 i4_0_ic_inv_vld_f;
piton/verif/env/manycore/sas_intf.v:1653:      i4_0_ic_inv_addr_s  <= #1 i4_0_ic_inv_addr_f;
piton/verif/env/manycore/sas_intf.v:1654:      i4_0_ic_inv_word1_s <= #1 i4_0_ic_inv_word1_f;
piton/verif/env/manycore/sas_intf.v:1655:      i4_0_ic_inv_word0_s <= #1 i4_0_ic_inv_word0_f;
piton/verif/env/manycore/sas_intf.v:1656:      i4_0_ic_inv_way1_s  <= #1 i4_0_ic_inv_way1_f;
piton/verif/env/manycore/sas_intf.v:1657:      i4_0_ic_inv_way0_s  <= #1 i4_0_ic_inv_way0_f;
piton/verif/env/manycore/sas_intf.v:1658:      i4_0_st_wr_dcache_m <= #1 `SPARC_CORE0.`LSU_PATH.lsu_st_wr_dcache;
piton/verif/env/manycore/sas_intf.v:1659:      i4_0_fill_dcache_m  <= #1 `SPARC_CORE0.`LSU_PATH.lsu_dcache_wr_vld_e & ~`SPARC_CORE0.`LSU_PATH.lsu_st_wr_dcache;
piton/verif/env/manycore/sas_intf.v:1660:      i4_0_dcache_fill_addr_m <= #1 `SPARC_CORE0.`LSU_PATH.dctl.dcache_fill_addr_e;
piton/verif/env/manycore/sas_intf.v:1661:      i4_0_dva_svld_m     <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_svld_e &
piton/verif/env/manycore/sas_intf.v:1667:      i4_0_dva_snp_addr_m     <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_snp_addr_e;
piton/verif/env/manycore/sas_intf.v:1668:      i4_0_dva_snp_set_vld_m  <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_snp_set_vld_e;
piton/verif/env/manycore/sas_intf.v:1669:      i4_0_dva_snp_wy0_m <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_snp_wy0_e;
piton/verif/env/manycore/sas_intf.v:1670:      i4_0_dva_snp_wy1_m <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_snp_wy1_e;
piton/verif/env/manycore/sas_intf.v:1671:      i4_0_dva_snp_wy2_m <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_snp_wy2_e;
piton/verif/env/manycore/sas_intf.v:1672:      i4_0_dva_snp_wy3_m <= #1 `SPARC_CORE0.`LSU_PATH.qctl2.dva_snp_wy3_e;
piton/verif/env/manycore/sas_intf.v:1673:      i4_0_st_wr_dcache_w    <= #1 i4_0_st_wr_dcache_m;
piton/verif/env/manycore/sas_intf.v:1674:      i4_0_fill_dcache_w     <= #1 i4_0_fill_dcache_m;
piton/verif/env/manycore/sas_intf.v:1675:      i4_0_dcache_fill_addr_w <= #1 i4_0_dcache_fill_addr_m;
piton/verif/env/manycore/sas_intf.v:1676:      i4_0_dva_svld_w         <= #1 i4_0_dva_svld_m;
piton/verif/env/manycore/sas_intf.v:1677:      i4_0_dva_snp_addr_w     <= #1 i4_0_dva_snp_addr_m;
piton/verif/env/manycore/sas_intf.v:1678:      i4_0_dva_snp_set_vld_w  <= #1 i4_0_dva_snp_set_vld_m;
piton/verif/env/manycore/sas_intf.v:1679:      i4_0_dva_snp_wy0_w <= #1 i4_0_dva_snp_wy0_m;
piton/verif/env/manycore/sas_intf.v:1680:      i4_0_dva_snp_wy1_w <= #1 i4_0_dva_snp_wy1_m;
piton/verif/env/manycore/sas_intf.v:1681:      i4_0_dva_snp_wy2_w <= #1 i4_0_dva_snp_wy2_m;
piton/verif/env/manycore/sas_intf.v:1682:      i4_0_dva_snp_wy3_w <= #1 i4_0_dva_snp_wy3_m;
piton/verif/env/manycore/sas_intf.v:1687:      i4_1_fprs_set_e  <= #1 `SPARC_CORE1.sparc0.ifu.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1688:      i4_1_new_fprs_e  <= #1 `SPARC_CORE1.sparc0.ifu.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1690:      i4_1_fprs_set_e  <= #1 `SPARC_CORE1.sparc0.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1691:      i4_1_new_fprs_e  <= #1 `SPARC_CORE1.sparc0.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1698:      i4_1_rstint_w    <= #1 `SPARC_CORE1.sparc0.ifu.ifu.fcl.ifu_tlu_rstint_m;
piton/verif/env/manycore/sas_intf.v:1699:      i4_1_hwint_w     <= #1 `SPARC_CORE1.sparc0.ifu.ifu.fcl.ifu_tlu_hwint_m;
piton/verif/env/manycore/sas_intf.v:1700:      i4_1_sftint_w    <= #1 `SPARC_CORE1.sparc0.ifu.ifu.fcl.ifu_tlu_sftint_m;
piton/verif/env/manycore/sas_intf.v:1701:      i4_1_hint_m      <= #1 `SPARC_CORE1.sparc0.ifu.ifu.fcl.ttype_sel_hstk_cmp_e;
piton/verif/env/manycore/sas_intf.v:1702:      i4_1_hint_w      <= #1 i4_1_hint_m & `SPARC_CORE1.sparc0.ifu.ifu.fcl.ifu_tlu_ttype_vld_m;
piton/verif/env/manycore/sas_intf.v:1703:      i4_1_int_thr_w       <= #1 `SPARC_CORE1.sparc0.ifu.ifu.fcl.thr_m;
piton/verif/env/manycore/sas_intf.v:1705:      i4_1_ic_inv_vld_f <= #1 `SPARC_CORE1.sparc0.ifu.ifu.invctl.stpkt_i2 &
piton/verif/env/manycore/sas_intf.v:1708:      i4_1_ic_inv_addr_f  <= #1 `SPARC_CORE1.sparc0.ifu.ifu.invctl.inv_addr_i2[`IC_IDX_HI:6];
piton/verif/env/manycore/sas_intf.v:1709:      i4_1_ic_inv_word1_f <= #1 `SPARC_CORE1.sparc0.ifu.ifu.invctl.word1_inv_i2;
piton/verif/env/manycore/sas_intf.v:1710:      i4_1_ic_inv_word0_f <= #1 `SPARC_CORE1.sparc0.ifu.ifu.invctl.word0_inv_i2;
piton/verif/env/manycore/sas_intf.v:1711:      i4_1_ic_inv_way1_f  <= #1 `SPARC_CORE1.sparc0.ifu.ifu.invctl.invwd1_way_i2;
piton/verif/env/manycore/sas_intf.v:1712:      i4_1_ic_inv_way0_f  <= #1 `SPARC_CORE1.sparc0.ifu.ifu.invctl.invwd0_way_i2; 
piton/verif/env/manycore/sas_intf.v:1714:      i4_1_rstint_w    <= #1 `SPARC_CORE1.sparc0.ifu.fcl.ifu_tlu_rstint_m;
piton/verif/env/manycore/sas_intf.v:1715:      i4_1_hwint_w     <= #1 `SPARC_CORE1.sparc0.ifu.fcl.ifu_tlu_hwint_m;
piton/verif/env/manycore/sas_intf.v:1716:      i4_1_sftint_w    <= #1 `SPARC_CORE1.sparc0.ifu.fcl.ifu_tlu_sftint_m;
piton/verif/env/manycore/sas_intf.v:1717:      i4_1_hint_m      <= #1 `SPARC_CORE1.sparc0.ifu.fcl.ttype_sel_hstk_cmp_e;
piton/verif/env/manycore/sas_intf.v:1718:      i4_1_hint_w      <= #1 i4_1_hint_m & `SPARC_CORE1.sparc0.ifu.fcl.ifu_tlu_ttype_vld_m;
piton/verif/env/manycore/sas_intf.v:1719:      i4_1_int_thr_w       <= #1 `SPARC_CORE1.sparc0.ifu.fcl.thr_m;
piton/verif/env/manycore/sas_intf.v:1721:      i4_1_ic_inv_vld_f <= #1 `SPARC_CORE1.sparc0.ifu.invctl.stpkt_i2 &
piton/verif/env/manycore/sas_intf.v:1724:      i4_1_ic_inv_addr_f  <= #1 `SPARC_CORE1.sparc0.ifu.invctl.inv_addr_i2[`IC_IDX_HI:6];
piton/verif/env/manycore/sas_intf.v:1725:      i4_1_ic_inv_word1_f <= #1 `SPARC_CORE1.sparc0.ifu.invctl.word1_inv_i2;
piton/verif/env/manycore/sas_intf.v:1726:      i4_1_ic_inv_word0_f <= #1 `SPARC_CORE1.sparc0.ifu.invctl.word0_inv_i2;
piton/verif/env/manycore/sas_intf.v:1727:      i4_1_ic_inv_way1_f  <= #1 `SPARC_CORE1.sparc0.ifu.invctl.invwd1_way_i2;
piton/verif/env/manycore/sas_intf.v:1728:      i4_1_ic_inv_way0_f  <= #1 `SPARC_CORE1.sparc0.ifu.invctl.invwd0_way_i2;
piton/verif/env/manycore/sas_intf.v:1733:      i4_1_ic_inv_word0_s <= #1 i4_1_ic_inv_word0_f;
piton/verif/env/manycore/sas_intf.v:1735:      i4_1_ic_inv_way0_s  <= #1 i4_1_ic_inv_way0_f;
piton/verif/env/manycore/sas_intf.v:1747:      i4_1_dva_snp_wy0_m <= #1 `SPARC_CORE1.`LSU_PATH.qctl2.dva_snp_wy0_e;
piton/verif/env/manycore/sas_intf.v:1757:      i4_1_dva_snp_wy0_w <= #1 i4_1_dva_snp_wy0_m;
piton/verif/env/manycore/sas_intf.v:1765:      i4_2_fprs_set_e  <= #1 `SPARC_CORE2.sparc0.ifu.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1766:      i4_2_new_fprs_e  <= #1 `SPARC_CORE2.sparc0.ifu.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1768:      i4_2_fprs_set_e  <= #1 `SPARC_CORE2.sparc0.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1769:      i4_2_new_fprs_e  <= #1 `SPARC_CORE2.sparc0.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1776:      i4_2_rstint_w    <= #1 `SPARC_CORE2.sparc0.ifu.ifu.fcl.ifu_tlu_rstint_m;
piton/verif/env/manycore/sas_intf.v:1777:      i4_2_hwint_w     <= #1 `SPARC_CORE2.sparc0.ifu.ifu.fcl.ifu_tlu_hwint_m;
piton/verif/env/manycore/sas_intf.v:1778:      i4_2_sftint_w    <= #1 `SPARC_CORE2.sparc0.ifu.ifu.fcl.ifu_tlu_sftint_m;
piton/verif/env/manycore/sas_intf.v:1779:      i4_2_hint_m      <= #1 `SPARC_CORE2.sparc0.ifu.ifu.fcl.ttype_sel_hstk_cmp_e;
piton/verif/env/manycore/sas_intf.v:1780:      i4_2_hint_w      <= #1 i4_2_hint_m & `SPARC_CORE2.sparc0.ifu.ifu.fcl.ifu_tlu_ttype_vld_m;
piton/verif/env/manycore/sas_intf.v:1781:      i4_2_int_thr_w       <= #1 `SPARC_CORE2.sparc0.ifu.ifu.fcl.thr_m;
piton/verif/env/manycore/sas_intf.v:1783:      i4_2_ic_inv_vld_f <= #1 `SPARC_CORE2.sparc0.ifu.ifu.invctl.stpkt_i2 &
piton/verif/env/manycore/sas_intf.v:1786:      i4_2_ic_inv_addr_f  <= #1 `SPARC_CORE2.sparc0.ifu.ifu.invctl.inv_addr_i2[`IC_IDX_HI:6];
piton/verif/env/manycore/sas_intf.v:1787:      i4_2_ic_inv_word1_f <= #1 `SPARC_CORE2.sparc0.ifu.ifu.invctl.word1_inv_i2;
piton/verif/env/manycore/sas_intf.v:1788:      i4_2_ic_inv_word0_f <= #1 `SPARC_CORE2.sparc0.ifu.ifu.invctl.word0_inv_i2;
piton/verif/env/manycore/sas_intf.v:1789:      i4_2_ic_inv_way1_f  <= #1 `SPARC_CORE2.sparc0.ifu.ifu.invctl.invwd1_way_i2;
piton/verif/env/manycore/sas_intf.v:1790:      i4_2_ic_inv_way0_f  <= #1 `SPARC_CORE2.sparc0.ifu.ifu.invctl.invwd0_way_i2;
piton/verif/env/manycore/sas_intf.v:1792:      i4_2_rstint_w    <= #1 `SPARC_CORE2.sparc0.ifu.fcl.ifu_tlu_rstint_m;
piton/verif/env/manycore/sas_intf.v:1793:      i4_2_hwint_w     <= #1 `SPARC_CORE2.sparc0.ifu.fcl.ifu_tlu_hwint_m;
piton/verif/env/manycore/sas_intf.v:1794:      i4_2_sftint_w    <= #1 `SPARC_CORE2.sparc0.ifu.fcl.ifu_tlu_sftint_m;
piton/verif/env/manycore/sas_intf.v:1795:      i4_2_hint_m      <= #1 `SPARC_CORE2.sparc0.ifu.fcl.ttype_sel_hstk_cmp_e;
piton/verif/env/manycore/sas_intf.v:1796:      i4_2_hint_w      <= #1 i4_2_hint_m & `SPARC_CORE2.sparc0.ifu.fcl.ifu_tlu_ttype_vld_m;
piton/verif/env/manycore/sas_intf.v:1797:      i4_2_int_thr_w       <= #1 `SPARC_CORE2.sparc0.ifu.fcl.thr_m;
piton/verif/env/manycore/sas_intf.v:1799:      i4_2_ic_inv_vld_f <= #1 `SPARC_CORE2.sparc0.ifu.invctl.stpkt_i2 &
piton/verif/env/manycore/sas_intf.v:1802:      i4_2_ic_inv_addr_f  <= #1 `SPARC_CORE2.sparc0.ifu.invctl.inv_addr_i2[`IC_IDX_HI:6];
piton/verif/env/manycore/sas_intf.v:1803:      i4_2_ic_inv_word1_f <= #1 `SPARC_CORE2.sparc0.ifu.invctl.word1_inv_i2;
piton/verif/env/manycore/sas_intf.v:1804:      i4_2_ic_inv_word0_f <= #1 `SPARC_CORE2.sparc0.ifu.invctl.word0_inv_i2;
piton/verif/env/manycore/sas_intf.v:1805:      i4_2_ic_inv_way1_f  <= #1 `SPARC_CORE2.sparc0.ifu.invctl.invwd1_way_i2;
piton/verif/env/manycore/sas_intf.v:1806:      i4_2_ic_inv_way0_f  <= #1 `SPARC_CORE2.sparc0.ifu.invctl.invwd0_way_i2;
piton/verif/env/manycore/sas_intf.v:1811:      i4_2_ic_inv_word0_s <= #1 i4_2_ic_inv_word0_f;
piton/verif/env/manycore/sas_intf.v:1813:      i4_2_ic_inv_way0_s  <= #1 i4_2_ic_inv_way0_f;
piton/verif/env/manycore/sas_intf.v:1825:      i4_2_dva_snp_wy0_m <= #1 `SPARC_CORE2.`LSU_PATH.qctl2.dva_snp_wy0_e;
piton/verif/env/manycore/sas_intf.v:1835:      i4_2_dva_snp_wy0_w <= #1 i4_2_dva_snp_wy0_m;
piton/verif/env/manycore/sas_intf.v:1843:      i4_3_fprs_set_e  <= #1 `SPARC_CORE3.sparc0.ifu.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1844:      i4_3_new_fprs_e  <= #1 `SPARC_CORE3.sparc0.ifu.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1846:      i4_3_fprs_set_e  <= #1 `SPARC_CORE3.sparc0.ifu.swl.fprs_sel_set;
piton/verif/env/manycore/sas_intf.v:1847:      i4_3_new_fprs_e  <= #1 `SPARC_CORE3.sparc0.ifu.swl.new_fprs;
piton/verif/env/manycore/sas_intf.v:1854:      i4_3_rstint_w    <= #1 `SPARC_CORE3.sparc0.ifu.ifu.fcl.ifu_tlu_rstint_m;
